bibcode	title	author	aff	aff_id	year	pub	volume	page	pubdate	date	bibstem	citation	citation_count	doctype	orcid_user	property	keyword_norm	author_match	orcid_match	author_match	orcid_match
2012MNRAS.421.1283A	['What produces the diffuse X-ray emission from the Orion nebula? I. Simple spherical models']	['Arthur, S. J.']	['Centro de Radioastronomía y Astrofísica, Universidad Nacional Autónoma de México, Campus Morelia, Apartado Postal 3-72, 58090, Morelia, Michoacán, México']	['A01194']	2012	Monthly Notices of the Royal Astronomical Society	421	['1283']	2012-04-00	2012-04-01T00:00:00Z	['MNRAS', 'MNRAS.421']	['2012ApJ...755..129G', '2012RMxAA..48..199R', '2013ApJ...765...43S', '2013ApJ...765...73O', '2014A&A...563A..69S', '2014A&A...566A..75O', '2014AdAst2014E...5M', '2014ApJ...785..164M', '2014MNRAS.443.3486T', '2014PhDT.......301T', '2014PhR...539...49K', '2014prpl.conf..243K', '2015A&A...576A..97S', '2015NewAR..68....1D', '2015PhDT.......442M', '2016A&A...586A.111S', '2016A&A...586A.114M', '2018MNRAS.478.1218T', '2019ApJ...881..130A', '2020A&A...634A..67B', '2020A&A...639A...2P', '2020ApJ...891...46O', '2020MNRAS.493.4172S', '2020MNRAS.495.2234G', '2020MNRAS.495.3041T', '2022A&A...663A...6V', '2022MNRAS.509.4498G', '2022MNRAS.515.1815P']	28	article	['0000-0002-5456-4472']	['ARTICLE', 'DATA', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	['hydrodynamics', 'stars winds outflows', 'hydrodynamics', 'ism bubbles', 'ism hii regions']	('Arthur, S. J.', 86)	('0000-0002-5456-4472', 100)
2011RMxAC..40..185T	['X-Ray Emission from interstellar bubbles around Wolf-Rayet stars']	['Toalá, J. A.', 'Arthur, S. J.']	['Centro de Radioastronomía y Astrofísica, Universidad Nacional Autónoma de México, Apdo. Postal 3-72, 58090, Morelia, Michoacán, Mexico', '-']	['A01194', '-']	2011	Revista Mexicana de Astronomia y Astrofisica Conference Series	40	['185']	2011-10-00	2011-10-01T00:00:00Z	['RMxAC', 'RMxAC..40']		0	inproceedings	['-', '0000-0002-5456-4472']	['ARTICLE', 'DATA', 'ESOURCE', 'NOT REFEREED', 'OPENACCESS', 'PUB_OPENACCESS', 'TOC']	['ism bubbles', 'ism kinematics and dynamics', '-', 'stars luminosity function;mass function']	('Arthur, S. J.', 86)	('0000-0002-5456-4472', 100)
2011ApJ...737..100T	['Radiation-hydrodynamic Models of the Evolving Circumstellar Medium around Massive Stars']	['Toalá, J. A.', 'Arthur, S. J.']	['Centro de Radioastronomía y Astrofísica, Universidad Nacional Autónoma de México, Campus Morelia, Apartado Postal 3-72, 58090, Morelia, Michoacán, Mexico', 'Centro de Radioastronomía y Astrofísica, Universidad Nacional Autónoma de México, Campus Morelia, Apartado Postal 3-72, 58090, Morelia, Michoacán, Mexico']	['A01194', 'A01194']	2011	The Astrophysical Journal	737	['100']	2011-08-00	2011-08-01T00:00:00Z	['ApJ', 'ApJ...737']	['2012A&A...541A.119F', '2012A&A...541L...8V', '2012A&A...547A...3V', '2012ASPC..465..398P', '2012ApJ...755...77T', '2012ApJ...758..142K', '2012MNRAS.421.1283A', '2013A&A...552A.102T', '2013A&A...557A..20V', '2013A&A...559A..52T', '2013A&A...559A..69G', '2013HEDP....9...22D', '2013HEDP....9..226D', '2013KPCB...29..207M', '2013MNRAS.434.3368D', '2013MNRAS.435..917W', '2013MNRAS.435.3600P', '2013sf2a.conf..471M', '2014AJ....147...30T', '2014ASSP...36..173W', '2014ApJ...785..100M', '2014ApJ...794...99F', '2014ApJ...797..100F', '2014MNRAS.441.3065S', '2014MNRAS.443.3486T', '2014PhDT.......301T', '2014arXiv1411.2982D', '2014prpl.conf..243K', '2015A&A...573A..10M', '2015A&A...578A..66T', '2015A&A...584A..49V', '2015EAS....75..359W', '2015MNRAS.446.1083T', '2015MNRAS.449.3780M', '2015MNRAS.452.1764R', '2015MNRAS.454..238W', '2015NewAR..68....1D', '2015wrs..conf..325M', '2015wrs..conf..329D', '2015wrs..conf..333T', '2016A&A...586A.114M', '2016A&A...588A...9S', '2016APh....82...93S', '2016IAUS..315..167W', '2016JPhCS.728c2007C', '2016MNRAS.456.4305T', '2016MNRAS.460.4038E', '2017ApJ...846...76T', '2017ApJ...851..147D', '2017MNRAS.466.1903G', '2017PASP..129e8011M', '2017hsn..book.2253F', '2018JPhCS1031a2003A', '2018MNRAS.477.1365S', '2018MNRAS.478.1218T', '2018MNRAS.478.4799H', '2018MNRAS.479.2016W', '2019A&A...625A...4G', '2019ApJ...885..116R', '2020A&A...644L...8O', '2020IAUS..345...78D', '2020MNRAS.493.3548M', '2020MNRAS.493.3879G', '2020MNRAS.495..417C', '2020MNRAS.495.2234G', '2020MNRAS.495.3041T', '2020MNRAS.497.4128J', '2020MNRAS.499..415R', '2021ApJS..252...21H', '2021MNRAS.503.1543T', '2021MNRAS.504.1039R', '2021MNRAS.507.4697M', '2022A&A...665A..35G', '2022ApJ...933..168B', '2022ApJ...937....5S', '2022Galax..10...37D', '2022MNRAS.512.4573F', '2022MNRAS.513.3317Z', '2022MNRAS.515..594M', '2022MNRAS.515.1815P', '2022MNRAS.515.2591C']	81	article	['-', '0000-0002-5456-4472']	['ARTICLE', 'DATA', 'EPRINT_OPENACCESS', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	['ism bubbles', 'ism kinematics and dynamics', '-', 'stars luminosity function;mass function', 'stars winds outflows', 'hydrodynamics', '-']	('Arthur, S. J.', 86)	('0000-0002-5456-4472', 100)
2011MNRAS.414.1747A	['Radiation-magnetohydrodynamic simulations of H II regions and their associated PDRs in turbulent molecular clouds']	['Arthur, S. J.', 'Henney, W. J.', 'Mellema, G.', 'de Colle, F.', 'Vázquez-Semadeni, E.']	['Centro de Radioastronomía y Astrofísica, Universidad Nacional Autónoma de México, Campus Morelia, Apdo. Postal 3-72, 58090 Morelia, Michoacán, México', 'Centro de Radioastronomía y Astrofísica, Universidad Nacional Autónoma de México, Campus Morelia, Apdo. Postal 3-72, 58090 Morelia, Michoacán, México', 'Department of Astronomy &amp; Oskar Klein Centre, AlbaNova, Stockholm University, SE 10691 Stockholm, Sweden', 'Department of Astronomy and Astrophysics, University of California Santa Cruz, Santa Cruz, CA 95064, USA', 'Centro de Radioastronomía y Astrofísica, Universidad Nacional Autónoma de México, Campus Morelia, Apdo. Postal 3-72, 58090 Morelia, Michoacán, México']	['A01194', 'A01194', 'A01277', 'A11192', 'A01194']	2011	Monthly Notices of the Royal Astronomical Society	414	['1747']	2011-06-00	2011-06-01T00:00:00Z	['MNRAS', 'MNRAS.414']	['2011ApJ...736...83H', '2011ApJ...736..142B', '2011MNRAS.416.1033G', '2011MNRAS.416.1546A', '2012A&A...538A..31T', '2012A&A...539A.147M', '2012A&A...546A..33T', '2012AN....333..497M', '2012ASPC..459..106M', '2012ApJ...745...22G', '2012ApJ...745..158G', '2012ApJ...751..138S', '2012ApJ...752..148N', '2012ApJ...754L..13G', '2012ApJ...755...40P', '2012ApJ...757...79F', '2012ApJ...760..149P', '2012MNRAS.420..141E', '2012MNRAS.421.1283A', '2012MNRAS.421.2232F', '2012MNRAS.424.2442S', '2012MNRAS.427..625W', '2012PhPl...19j2111C', '2013A&A...555A..57G', '2013A&A...560A..19T', '2013AJ....145...93O', '2013Ap&SS.343..689C', '2013ApJ...775..109K', '2013ApJ...779....8K', '2013ApJS..207...21N', '2013HEDP....9....1M', '2013MNRAS.430.3406T', '2013MNRAS.435..917W', '2013MNRAS.436..859M', '2013RMxAA..49..275L', '2014A&A...567L...5D', '2014ASSP...36..173W', '2014ApJ...783....1S', '2014ApJ...795...28B', '2014ApJ...797..135K', '2014MNRAS.438.1335R', '2014MNRAS.442..694D', '2014MNRAS.442.2701R', '2014MNRAS.445.1797M', '2014mysc.conf...53O', '2014prpl.conf..125M', '2014prpl.conf..243K', '2015A&A...573A..10M', '2015A&A...573A..95M', '2015A&A...573A.112M', '2015A&A...580A..49I', '2015A&A...584A...4D', '2015A&A...584A..49V', '2015AJ....149..101H', '2015AJ....149..119T', '2015ApJ...804...22P', '2015ApJ...811...79D', '2015ApJ...811..146O', '2015EAS....75..353D', '2015HiA....16..587O', '2015MNRAS.448.3248G', '2015MNRAS.449..440A', '2015MNRAS.453.1324B', '2015MNRAS.453.2277H', '2015MNRAS.454.2828B', '2015MNRAS.454.4484G', '2015NewAR..68....1D', '2016A&A...586A.114M', '2016A&A...586A.137P', '2016ApJ...819..137K', '2016ApJ...826...27D', '2016ApJ...832..186S', '2016MNRAS.456.3432G', '2016MNRAS.462.2266S', '2016MNRAS.462.3537M', '2016MNRAS.463.2864A', '2017A&A...602A..61H', '2017ApJ...844...63O', '2017IAUS..316..177D', '2017MNRAS.465.2254K', '2017MNRAS.467.1067D', '2018ApJ...860L...6P', '2018ApJ...869L...5L', '2018MNRAS.478.1218T', '2018MNRAS.478.4799H', '2018NewAR..82....1H', '2018arXiv180101547B', '2019A&A...631A.170R', '2019ApJ...881...37P', '2019ApJ...882...17Y', '2019AstL...45..147K', '2019FrASS...6....5H', '2019FrASS...6....7K', '2019MNRAS.483..352M', '2019MNRAS.486.4423H', '2019MNRAS.487.2200Z', '2019MNRAS.488.5641K', '2019MNRAS.489.2142H', '2020A&A...639A..93F', '2020ApJ...897...90E', '2020ApJ...902L...1H', '2020MNRAS.492.2229K', '2020MNRAS.497.5061I', '2020MNRAS.499.3417Y', '2021A&A...647A.154B', '2021ApJ...908...30K', '2021ApJ...911...81D', '2021ApJ...911..128K', '2021ApJ...912L..27E', '2021ApJ...913...57K', '2021MNRAS.501.4136A', '2021MNRAS.501.4825K', '2021MNRAS.502.1703M', '2021MNRAS.504..983M', '2021SciA....7.9511L', '2021arXiv210712397R', '2022A&A...660A.106C', '2022A&A...663A.111G', '2022ApJ...935..171B', '2022MNRAS.510.2644S', '2022MNRAS.510.5592A', '2022MNRAS.tmp.1766H', '2022PASJ..tmp...77S', '2022RAA....22g5017C', '2022arXiv220512084T', '2022arXiv220703695C']	126	article	['0000-0002-5456-4472', '0000-0001-6208-9109', '-', '0000-0002-3137-4633', '-']	['ARTICLE', 'DATA', 'EPRINT_OPENACCESS', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	['mhd', 'stars fundamental parameters', 'ism hii regions', 'ism kinematics and dynamics', '-', '-']	('Arthur, S. J.', 86)	('0000-0002-5456-4472', 100)
2011IAUS..270..297A	['Radiation-MHD Simulations of HII Region Expansion in Turbulent Molecular Clouds']	['Arthur, S. J.', 'Henney, W. J.', 'Mellema, G.', 'de Colle, F.', 'Vázquez-Semadeni, E.']	['Centro de Radioastronomía y Astrofísica, UNAM, Campus Morelia, C.P. 58090 Morelia, Michoacán, México', 'Centro de Radioastronomía y Astrofísica, UNAM, Campus Morelia, C.P. 58090 Morelia, Michoacán, México', 'AlbaNova University Center, Stockholm University, SE-106 91 Stockholm, Sweden', 'Department of Astronomy and Astrophysics, University of California, Santa Cruz', 'Centro de Radioastronomía y Astrofísica, UNAM, Campus Morelia, C.P. 58090 Morelia, Michoacán, México']	['A01194', 'A01194', 'A01277', 'A11192', 'A01194']	2011	Computational Star Formation	270	['297']	2011-04-00	2011-04-01T00:00:00Z	['IAUS', 'IAUS..270']		0	inproceedings	['0000-0002-5456-4472', '0000-0001-6208-9109', '-', '0000-0002-3137-4633', '-']	['ADS_OPENACCESS', 'ARTICLE', 'ESOURCE', 'OPENACCESS', 'REFEREED', 'TOC']	['ism hii regions', 'hydrodynamics', 'ism kinematics and dynamics']	('Arthur, S. J.', 86)	('0000-0002-5456-4472', 100)
2010ASPC..425..233T	['Radiation-hydrodynamic Models of the Evolving Circumstellar Medium around Massive Stars']	['Toalá, J. A.', 'Arthur, S. J.']	['-', '-']	['-', '-']	2010	Hot and Cool: Bridging Gaps in Massive Star Evolution	425	['233']	2010-06-00	2010-06-01T00:00:00Z	['ASPC', 'ASPC..425']		0	inproceedings	['-', '0000-0002-5456-4472']	['ADS_OPENACCESS', 'ARTICLE', 'ESOURCE', 'NOT REFEREED', 'OPENACCESS', 'PUB_OPENACCESS', 'TOC']		('Arthur, S. J.', 86)	('0000-0002-5456-4472', 100)
2009MNRAS.398..157H	['Radiation-magnetohydrodynamic simulations of the photoionization of magnetized globules']	['Henney, William J.', 'Arthur, S. Jane', 'de Colle, Fabio', 'Mellema, Garrelt']	['Centro de Radioastronomía y Astrofísica, Universidad Nacional Autónoma de México, Apartado Postal 3-72, 58090 Morelia, Michoacán, México', 'Centro de Radioastronomía y Astrofísica, Universidad Nacional Autónoma de México, Apartado Postal 3-72, 58090 Morelia, Michoacán, México', 'School of Cosmic Physics, Dublin Institute for Advanced Studies, 31 Fitzwilliam Place, Dublin, Ireland; Department of Astronomy and Astrophysics, University of California Santa Cruz, Santa Cruz, CA 95064, USA', 'Department of Astronomy, Stockholm University, SE-106 91, Stockholm, Sweden']	['A01194', 'A01194', 'A01499; A11192', 'A13010']	2009	Monthly Notices of the Royal Astronomical Society	398	['157']	2009-09-00	2009-09-01T00:00:00Z	['MNRAS', 'MNRAS.398']	['2009A&A...497..649B', '2010ASInC...1...19O', '2010MNRAS.403..714M', '2011ApJ...736..142B', '2011BSRSL..80..391M', '2011EAS....52..181O', '2011IAUS..270..297A', '2011ITVCG..17..454S', '2011MNRAS.412.2079M', '2011MNRAS.414.1747A', '2012A&A...539A.147M', '2012A&G....53e..31V', '2012AJ....144..173D', '2012ASPC..459..106M', '2012ApJ...745..158G', '2012ApJ...752..148N', '2012MNRAS.420..562H', '2012PhPl...19j2111C', '2013A&A...549A.122M', '2013A&A...555A..57G', '2013Ap&SS.343..689C', '2013ApJ...766...50M', '2013HEDP....9....1M', '2013IAUS..292...19T', '2013MNRAS.432.1502S', '2013MNRAS.436..859M', '2013RMxAA..49..275L', '2014ApJ...795...28B', '2014ApJ...797..100F', '2014ApJ...797..135K', '2014MNRAS.438.1318G', '2014MNRAS.439L..41M', '2014MNRAS.444.2754M', '2014MNRAS.445.1797M', '2015A&A...573A..10M', '2015A&A...573A..34S', '2015A&A...582A..24M', '2015ApJS..217....9R', '2015MNRAS.453.1324B', '2015NewAR..68....1D', '2015PKAS...30...87S', '2016A&A...588A..45N', '2016MNRAS.459.1146M', '2016MNRAS.463.2864A', '2017ApJ...850..195E', '2017MNRAS.465..559S', '2017MNRAS.466.1857G', '2017MNRAS.466.4573S', '2018ApJ...860L...6P', '2018MNRAS.476.4782S', '2018NewAR..82....1H', '2018arXiv180101547B', '2019A&A...625A...4G', '2019A&A...627A..85Z', '2019ApJ...874...38R', '2020A&A...636A..16G', '2020A&A...639A...1G', '2020ApJ...902L...1H', '2020MNRAS.493.3548M', '2020MNRAS.497.3351R', '2020MNRAS.498..532R', '2021ApJ...917...57S', '2021MNRAS.504..983M', '2021RAA....21...87S', '2022A&A...664A..67R', '2022MNRAS.510.2644S', '2022MNRAS.513.2039S', '2022arXiv220512084T']	68	article	['0000-0001-6208-9109', '0000-0002-5456-4472', '0000-0002-3137-4633', '-']	['ADS_OPENACCESS', 'ARTICLE', 'DATA', 'EPRINT_OPENACCESS', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	['mhd', 'stars fundamental parameters', 'ism globules', 'ism hii regions', 'astrophysics']	('Arthur, S. Jane', 87)	('0000-0002-5456-4472', 100)
2009AIPC.1156..285A	['Dynamics of Bubbles in the ISM']	['Arthur, S. Jane']	['Centro de Radioastronomía y Astrofísica, Universidad Nacional Autónoma de México, Apdo. Postal 3-72, 58090 Morelia, Michoacán, México']	['A01194']	2009	The Local Bubble and Beyond II	1156	['285']	2009-08-00	2009-08-01T00:00:00Z	['AIPC', 'AIPC.1156']	['2010A&A...523A...6D', '2013HEDP....9..226D']	2	inproceedings	['0000-0002-5456-4472']	['ARTICLE', 'ESOURCE', 'NOT REFEREED', 'TOC']	['-', '-', '-', '-', '-', '-', '-', 'astronomy infrared', 'stars novae;cataclysmic variables', 'stars luminosity function;mass function', '-', 'cosmic rays']	('Arthur, S. Jane', 87)	('0000-0002-5456-4472', 100)
2009AJ....137..367O	['The Three-Dimensional Dynamic Structure of the Inner Orion Nebula']	"[""O'Dell, C. R."", 'Henney, W. J.', 'Abel, N. P.', 'Ferland, G. J.', 'Arthur, S. J.']"	['Department of Physics and Astronomy, Vanderbilt University, Box 1807-B, Nashville, TN 37235, USA', 'Centro de Radioastronomía y Astrofísica, Universidad Nacional Autónoma de México, Apartado Postal 3-72, 58090 Morelia, Michaoacán, Mexico', 'Department of Mathematics and Physics, College of Applied Science, University of Cincinnati, Cincinnati, OH 45221, USA', 'Department of Physics and Astronomy, University of Kentucky, Lexington, KY 40506, USA', 'Centro de Radioastronomía y Astrofísica, Universidad Nacional Autónoma de México, Apartado Postal 3-72, 58090 Morelia, Michaoacán, Mexico']	['A11017', 'A01194', 'A11801', 'A00769', 'A01194']	2009	The Astronomical Journal	137	['367']	2009-01-00	2009-01-01T00:00:00Z	['AJ', 'AJ....137']	['2009AJ....138.1235O', '2010AJ....139..950R', '2010AJ....140..985O', '2011A&A...532A..32F', '2011A&A...533A..38S', '2011IAUS..280P.156F', '2011MNRAS.416.1546A', '2011MNRAS.417..420M', '2011piim.book.....D', '2012A&A...543A.126K', '2012ApJ...749L..22S', '2012ApJ...757...78M', '2012MNRAS.421.1283A', '2013AJ....146..106O', '2013ApJ...762..101V', '2013ApJ...768...67W', '2013ApJS..207...10R', '2013MNRAS.428..691H', '2013MNRAS.430.3406T', '2013MNRAS.434.2313R', '2014AdAst2014E...5M', '2015A&A...582A.114W', '2015AJ....150..108O', '2015AJ....150..167A', '2015ApJ...801..113M', '2015ApJ...808..111O', '2015ApJ...812...45W', '2015ApJ...812...75G', '2016ApJ...825....2T', '2016ApJ...830..118S', '2016MNRAS.463.2864A', '2017A&A...599A..22N', '2017ApJ...837L..29H', '2017ApJ...838..152K', '2017MNRAS.464.4835O', '2017MNRAS.466.4937A', '2018A&A...612A..74K', '2018MNRAS.476.1213G', '2018MNRAS.477.5422A', '2018MNRAS.478.1017O', '2018MNRAS.481.3953A', '2019A&A...622A..91G', '2019A&A...626A..70S', '2019AJ....158..235G', '2019ApJ...881..130A', '2020ApJ...891...46O', '2021A&A...652A..77H', '2021ApJ...907..119O', '2021ApJ...908..162O', '2022A&A...663A.117K', '2022ApJ...927...37J', '2022MNRAS.514...43F']	52	article	['-', '0000-0001-6208-9109', '-', '0000-0003-4503-6333', '-']	['ARTICLE', 'DATA', 'EPRINT_OPENACCESS', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	['ism hii regions', 'ism general', 'stars fundamental parameters', 'astrophysics']	('Arthur, S. J.', 86)	('0000-0003-4503-6333', 63)
2008IAUS..250..355A	['The Evolution of the Circumstellar and Interstellar Medium Around Massive Stars']	['Arthur, S. Jane']	['Centro de Radioastronomía y Astrofísica, Universidad Nacional Autónoma de México, Apartado Postal 3-72, 58090 Morelia, México']	['A01194']	2008	Massive Stars as Cosmic Engines	250	['355']	2008-06-00	2008-06-01T00:00:00Z	['IAUS', 'IAUS..250']	['2009ApJ...696L.115F', '2010ASPC..425..233T', '2011ApJ...738...46T', '2011BSRSL..80..297C', '2013nha..confE...6V', '2021PASJ...73S.220K']	6	inproceedings	['0000-0002-5456-4472']	['ADS_OPENACCESS', 'ARTICLE', 'ESOURCE', 'NOT REFEREED', 'OPENACCESS', 'TOC']	['stars luminosity function;mass function', 'ism bubbles', 'ism hii regions']	('Arthur, S. Jane', 87)	('0000-0002-5456-4472', 100)
2008camf.confE..18H	['Magnetized, turbulent HII regions']	['Henney, William', 'Arthur, S. Jane', 'de Colle, Fabio', 'Mellema, Garrelt']	['-', '-', '-', '-']	['-', '-', '-', '-']	2008	Cosmic Agitator: Magnetic Fields in the Galaxy		['18']	2008-03-00	2008-03-01T00:00:00Z	['camf', 'camf.conf']		0	inproceedings	['0000-0001-6208-9109', '0000-0002-5456-4472', '0000-0002-3137-4633', '-']	['ARTICLE', 'ESOURCE', 'NOT REFEREED', 'TOC']		('Arthur, S. Jane', 87)	('0000-0002-5456-4472', 100)
2007ApJ...670..471A	['Off-Center H II Regions in Power-Law Density Distributions']	['Arthur, S. Jane']	['Centro de Radioastronomía y Astrofísica, Universidad Nacional Autónoma de México, Campus Morelia, Apartado Postal 3-72, 58090, Morelia, Michoacán, México']	['A01194']	2007	The Astrophysical Journal	670	['471']	2007-11-00	2007-11-01T00:00:00Z	['ApJ', 'ApJ...670']	['2007ApJ...668..980M', '2008ASPC..387..232L', '2012MNRAS.421.1283A', '2014Ap&SS.350..741D', '2017MNRAS.466.4573S', '2021MNRAS.500.3763K']	6	article	['0000-0002-5456-4472']	['ARTICLE', 'DATA', 'EPRINT_OPENACCESS', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	['ism hii regions', 'hydrodynamics', 'ism kinematics and dynamics', 'astrophysics']	('Arthur, S. Jane', 87)	('0000-0002-5456-4472', 100)
2007RMxAC..30...64A	['Wind-Blown Bubbles and HII Regions around Massive Stars']	['Arthur, S. J.']	['Centro de Radioastronomía y Astrofísica, Universidad Nacional Autónoma de México, Apdo. Postal 3-72, 58090 Morelia, Michoacán, México']	['A01194']	2007	Revista Mexicana de Astronomia y Astrofisica Conference Series	30	['64']	2007-08-00	2007-08-01T00:00:00Z	['RMxAC', 'RMxAC..30']	['2008PhST..132a4024D', '2013HEDP....9..226D', '2014ApJ...785..100M', '2015A&A...578A..66T', '2016A&A...586A.111S', '2016JPhCS.767a2024S']	6	inproceedings	['0000-0002-5456-4472']	['ARTICLE', 'DATA', 'ESOURCE', 'NOT REFEREED', 'OPENACCESS', 'PUB_OPENACCESS', 'TOC']	['ism hii regions', 'stars luminosity function;mass function']	('Arthur, S. J.', 86)	('0000-0002-5456-4472', 100)
2007ApJ...660.1296F	['From Ultracompact to Extended H II Regions. II. Cloud Gravity and Stellar Motion']	['Franco, José', 'García-Segura, Guillermo', 'Kurtz, Stanley E.', 'Arthur, S. Jane']	['Instituto de Astronomía, Universidad Nacional Autónoma de México, 04510 México D.F., Mexico', 'Instituto de Astronomía, Universidad Nacional Autónoma de México, 22800 Ensenada, Baja California, Mexico', 'Centro de Radioastronomía y Astrofísica, Universidad Nacional Autónoma de México, 58090 Morelia, Michoacán, Mexico', 'Centro de Radioastronomía y Astrofísica, Universidad Nacional Autónoma de México, 58090 Morelia, Michoacán, Mexico']	['A01186', 'A01186', 'A01194', 'A01194']	2007	The Astrophysical Journal	660	['1296']	2007-05-00	2007-05-01T00:00:00Z	['ApJ', 'ApJ...660']	['2006ApJS..165..283A', '2007ASSP....1..103H', '2007ApJ...668..980M', '2007ApJ...670..471A', '2008ApJ...673..354F', '2008MNRAS.390..523M', '2010ApJ...725.1091Z', '2012RMxAA..48..199R', '2012RMxAA..48..235R', '2013MNRAS.434.2742J', '2013MNRAS.436..859M', '2015A&A...573A..10M', '2015ApJ...812...87Z', '2017MNRAS.466.4573S', '2019ApJ...880...99R', '2019ApJ...881...14Z']	16	article	['0000-0003-2721-7974', '-', '-', '-']	['ARTICLE', 'ASSOCIATED', 'DATA', 'EPRINT_OPENACCESS', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	['hydrodynamics', 'ism clouds', 'ism hii regions', 'astrophysics']	('Arthur, S. Jane', 87)	('0000-0003-2721-7974', 65)
2007ASSP....1..183A	['Wind-Blown Bubbles around Evolved Stars']	['Arthur, S. J.']	['Centro de Radioastronomía y Astrofísica, UNAM, Campus Morelia']	['A01194']	2007	Diffuse Matter from Star Forming Regions to Active Galaxies - A Volume Honouring John Dyson	1	['183']	2007-00-00	2007-01-01T00:00:00Z	['ASSP', 'ASSP....1']	['2007A&A...467L..41M', '2007ApJ...659..314P', '2009AJ....137..367O', '2010ASPC..438...69E', '2010ApJ...713..592E', '2011A&A...525A.154S', '2011ApJ...737..100T', '2012ApJ...755..129G', '2013A&A...559A..52T', '2013KPCB...29..207M', '2014AJ....147...30T', '2014PhDT.......301T', '2015A&A...578A..66T', '2015ApJ...798...32N', '2015MNRAS.446.1083T', '2016ApJ...826...27D', '2021AJ....161..156F', '2021BAAA...62..274M']	18	inproceedings	['0000-0002-5456-4472']	['ARTICLE', 'DATA', 'EPRINT_OPENACCESS', 'ESOURCE', 'NOT REFEREED', 'OPENACCESS']	['-', 'astrophysics']	('Arthur, S. J.', 86)	('0000-0002-5456-4472', 100)
