bibcode	title	author	aff	year	pub	volume	page	pubdate	date	bibstem	citation	citation_count	doctype	orcid	property	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match
2014MNRAS.442.3565C	['The L-σ relation for massive bursts of star formation']	['Chávez, R.', 'Terlevich, R.', 'Terlevich, E.', 'Bresolin, F.', 'Melnick, J.', 'Plionis, M.', 'Basilakos, S.']	['Instituto Nacional de Astrofísica Óptica y Electrónica, AP 51 y 216, 72000 Puebla, México', 'Instituto Nacional de Astrofísica Óptica y Electrónica, AP 51 y 216, 72000 Puebla, México; Institute of Astronomy, University of Cambridge, Madingley Road, Cambridge CB3 0HA', 'Instituto Nacional de Astrofísica Óptica y Electrónica, AP 51 y 216, 72000 Puebla, México', 'Institute for Astronomy of the University of Hawaii, 2680 Woodlawn Drive, 96822 Honolulu, HI, USA', 'European Southern Observatory, Alonso de Cordova 3107, Santiago, Chile', 'Instituto Nacional de Astrofísica Óptica y Electrónica, AP 51 y 216, 72000 Puebla, México; Physics Department, Aristotle Univ. Thessaloniki, 54124 Thessaloniki, Greece; National Observatory of Athens, P. Pendeli, Athens, Greece', 'Academy of Athens, Research Centre for Astronomy and Applied Mathematics, Soranou Efesiou 4, 11527 Athens, Greece']	2014	Monthly Notices of the Royal Astronomical Society	442	['3565']	2014-08-00	2014-08-01T00:00:00Z	['MNRAS', 'MNRAS.442']	['2014MNRAS.445.1412Z', '2014arXiv1410.7843C', '2015MNRAS.449.3568M', '2015MNRAS.451.1307Z', '2015MNRAS.451.3001T', '2016A&A...592L...7T', '2016MNRAS.457...64I', '2016MNRAS.462.2431C', '2016MNRAS.463.1144W', '2017A&A...599A..76M', '2017ApJ...843..100W', '2017JCAP...11..029Y', '2017MNRAS.465.3461Z', '2017PDU....18...30W', '2018A&A...615A..55T', '2018ApJ...866...31R', '2018MNRAS.474.1250F', '2018MNRAS.474.4507L', '2018MNRAS.481..122C', '2018MNRAS.481..268T', '2018MNRAS.481.4855M', '2019ApJ...876...12A', '2019ApJ...881..137R', '2019EPJC...79..211W', '2019MNRAS.487.4669G', '2019MNRAS.489.1787B', '2019PDU....2600405W', '2019arXiv190105705Z', '2020ASPC..527....3M', '2020ApJ...888..113W', '2020ApJ...898..142K', '2020ApJ...905...54G', '2020MNRAS.495.4347B', '2020MNRAS.497.3191C', '2021EPJC...81..295H', '2021EPJC...81..948Z', '2021Galax...9...77L', '2021JCAP...08..051R', '2021JCAP...09..042K', '2021JCAP...12..032L', '2021MNRAS.501.1520C', '2021MNRAS.502.3500Q', '2021MNRAS.502.6140K', '2021MNRAS.504..300C', '2021MNRAS.505.1441G', '2021MNRAS.506.5039T', '2021MNRAS.508.4722K', '2021Univ....7..163M', '2021arXiv210410354R', '2022ApJ...936...21Z', '2022JCAP...01..024J', '2022MNRAS.509..224M', '2022MNRAS.509.4745C', '2022MNRAS.510.2753K', '2022MNRAS.510.2928C', '2022MNRAS.511.5661Z', '2022MNRAS.512..439C', '2022MNRAS.513.1985K', '2022MNRAS.513.5686C', '2022MNRAS.514.5827S', '2022MNRAS.515.3729K', '2022MNRAS.516.1386C', '2022MNRAS.516.1721C', '2022NewAR..9501659P', '2022arXiv220406118K']	65	article		['ARTICLE', 'ASSOCIATED', 'DATA', 'EPRINT_OPENACCESS', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	('Chávez, R.', 79)	
2014PhDT.......475C	['Constraining the parameter space of the dark energy equation of state using alternative cosmic tracers']	['Chavez, Ricardo']	['National Institute of Astrophysics, Optics and Electronics, Mexico']	2014	Ph.D. Thesis			2014-00-00	2014-01-01T00:00:00Z	['PhDT', 'PhDT.....']		0	phdthesis		['AUTHOR_OPENACCESS', 'ESOURCE', 'NONARTICLE', 'OPENACCESS', 'REFEREED']	('Chavez, Ricardo', 100)	
2013A&A...554A..13K	['The environment of HII galaxies revisited']	['Koulouridis, E.', 'Plionis, M.', 'Chávez, R.', 'Terlevich, E.', 'Terlevich, R.', 'Bresolin, F.', 'Basilakos, S.']	['Institute for Astronomy &amp; Astrophysics, Space Applications &amp; Remote Sensing, National Observatory of Athens, Palaia Penteli, 15236, Athens, Greece', 'Physics Department of Aristotle University of Thessaloniki, University Campus, 54124, Thessaloniki, Greece; Instituto Nacional de Astrofísica Optica y Electrónica, CP, 72840, Puebla, Mexico', 'Instituto Nacional de Astrofísica Optica y Electrónica, CP, 72840, Puebla, Mexico', 'Instituto Nacional de Astrofísica Optica y Electrónica, CP, 72840, Puebla, Mexico', 'Instituto Nacional de Astrofísica Optica y Electrónica, CP, 72840, Puebla, Mexico; Institute of Astronomy, University of Cambridge, Madingley Rd, CB3 OHA, Cambridge', 'Institute for Astronomy of the University of Hawaii, 2680 Woodlawn Drive, 96822, Honolulu, HI, USA', 'Academy of Athens Research Center for Astronomy &amp; Applied Mathematics, Soranou Efessiou 4, 11-527, Athens, Greece']	2013	Astronomy and Astrophysics	554	['A13']	2013-06-00	2013-06-01T00:00:00Z	['A&A', 'A&A...554']	['2013ApJ...779L..15N', '2014AJ....148..130A', '2014arXiv1410.7843C', '2015A&A...578A.105A', '2015MNRAS.449.3568M', '2016A&A...588A..23A']	6	article		['ARTICLE', 'EPRINT_OPENACCESS', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	('Chávez, R.', 79)	
2012MNRAS.425L..56C	['Determining the Hubble constant using giant extragalactic H II regions and H II galaxies']	['Chávez, Ricardo', 'Terlevich, Elena', 'Terlevich, Roberto', 'Plionis, Manolis', 'Bresolin, Fabio', 'Basilakos, Spyros', 'Melnick, Jorge']	['Instituto Nacional de Astrofísica, Óptica y Electrónica, AP 51 y 216, 72000, Puebla, Mexico', 'Instituto Nacional de Astrofísica, Óptica y Electrónica, AP 51 y 216, 72000, Puebla, Mexico', 'Instituto Nacional de Astrofísica, Óptica y Electrónica, AP 51 y 216, 72000, Puebla, Mexico; Institute of Astronomy, University of Cambridge, Madingley Rd, CB3 OHA, Cambridge', 'Instituto Nacional de Astrofísica, Óptica y Electrónica, AP 51 y 216, 72000, Puebla, Mexico; Institute of Astronomy &amp; Astrophysics, National Observatory of Athens, Thessio, 11810 Athens, Greece', 'Institute for Astronomy of the University of Hawaii, 2680 Woodlawn Drive, 96822 Honolulu, HI, USA', 'Academy of Athens Research Center for Astronomy &amp; Applied Mathematics, Soranou Efessiou 4, 11-527 Athens, Greece; High Energy Physics Group, Department ECM, Universitat de Barcelona, Av. Diagonal 647, E-08028 Barcelona, Spain', 'European Southern Observatory, Alonso de Cordova 3107, Santiago de Chile 19, Chile']	2012	Monthly Notices of the Royal Astronomical Society	425	['L56']	2012-09-00	2012-09-01T00:00:00Z	['MNRAS', 'MNRAS.425']	['2012SPIE.8446E..7KE', '2013A&A...554A..13K', '2013ApJ...771L..34D', '2013MNRAS.431.1528B', '2013MNRAS.432..810H', '2013MNRAS.435.1958B', '2013arXiv1303.0029E', '2014A&A...563A..20I', '2014ApJ...781L..38L', '2014ApJ...785..164M', '2014ApJ...788L..35S', '2014MNRAS.441L..11B', '2014MNRAS.442.3565C', '2014arXiv1410.7843C', '2015MNRAS.449.3568M', '2015MNRAS.451.3001T', '2015arXiv150702517M', '2016A&A...592L...7T', '2016ApJ...821...58B', '2016MNRAS.462.2431C', '2016MNRAS.463.1144W', '2017A&A...599A..76M', '2017ApJ...843..100W', '2017FrASS...4...59N', '2017JCAP...11..029Y', '2017PDU....18...30W', '2017SCPMA..60k0411W', '2018A&A...616A.183B', '2018MNRAS.473.1956I', '2018MNRAS.474.4507L', '2018MNRAS.481..268T', '2018MNRAS.481.4855M', '2018arXiv180104158N', '2019A&C....2800295D', '2019ApJ...881..137R', '2019ApJ...885..137D', '2019EPJC...79..211W', '2019MNRAS.487.4669G', '2019PDU....2600405W', '2019arXiv190105705Z', '2020ApJ...888..113W', '2020ApJ...905...54G', '2020MNRAS.497.3191C', '2020MNRAS.498.1420W', '2020Univ....6..114F', '2021EPJC...81..295H', '2021JCAP...08..051R', '2021JCAP...12..032L', '2021JMPh...12.1656M', '2021MNRAS.502.3500Q', '2021MNRAS.505.1441G', '2021MNRAS.506.5039T', '2021Univ....7..163M', '2021arXiv210410354R', '2022ApJ...936...21Z', '2022JCAP...01..024J', '2022JCAP...06..002G', '2022MNRAS.514.5827S', '2022NewAR..9501659P']	59	article		['ARTICLE', 'DATA', 'EPRINT_OPENACCESS', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	('Chávez, Ricardo', 97)	
2011RMxAC..40....9C	['Constraining the Dark Energy Equation of State Using Alternative Cosmic Tracers']	['Chávez, R.', 'Terlevich, R.', 'Terlevich, E.', 'Bresolin, F.', 'Melnick, J.', 'Plionis, M.', 'Basilakos, S.']	['Instituto Nacional de Astrofísica, Óptica y y Electrónica, A. P. 51 y 216, 72000, Puebla, Mexico', '-', '-', '-', '-', '-', '-']	2011	Revista Mexicana de Astronomia y Astrofisica Conference Series	40	['9']	2011-10-00	2011-10-01T00:00:00Z	['RMxAC', 'RMxAC..40']		0	inproceedings		['ARTICLE', 'ESOURCE', 'NOT REFEREED', 'OPENACCESS', 'PUB_OPENACCESS', 'TOC']	('Chávez, R.', 79)	
2011MNRAS.416.2981P	['A strategy to measure the dark energy equation of state using the H II galaxy Hubble function and X-ray active galactic nuclei clustering: preliminary results']	['Plionis, M.', 'Terlevich, R.', 'Basilakos, S.', 'Bresolin, F.', 'Terlevich, E.', 'Melnick, J.', 'Chavez, R.']	['Institute of Astronomy &amp; Astrophysics, National Observatory of Athens, Palaia Penteli, 152 36 Athens, Greece; Instituto Nacional de Astrofísica Optica y Electrónica, AP 51 y 216, 72000 Puebla, Mexico', 'Instituto Nacional de Astrofísica Optica y Electrónica, AP 51 y 216, 72000 Puebla, Mexico', 'Academy of Athens, Research Center for Astronomy and Applied Mathematics, Soranou Efesiou 4, 11527 Athens, Greece; High Energy Physics Group, Dept. ECM, Universitat de Barcelona, Av. Diagonal 647, E-08028 Barcelona, Spain', 'Institute for Astronomy of the University of Hawaii, 2680 Woodlawn Drive, Honolulu, HI 96822, USA', 'Instituto Nacional de Astrofísica Optica y Electrónica, AP 51 y 216, 72000 Puebla, Mexico', 'European Southern Observatory, Alonso de Cordoba 3107, Santiago, Chile', 'Instituto Nacional de Astrofísica Optica y Electrónica, AP 51 y 216, 72000 Puebla, Mexico']	2011	Monthly Notices of the Royal Astronomical Society	416	['2981']	2011-10-00	2011-10-01T00:00:00Z	['MNRAS', 'MNRAS.416']	['2012MNRAS.425L..56C', '2012PhLB..715....9M', '2012PhRvD..86d3010B', '2012SPIE.8446E..7KE', '2013A&A...554A..13K', '2013ApJ...764..138F', '2013MNRAS.430..509I', '2013PhLB..723....1F', '2013PhRvD..88f3004M', '2013arXiv1303.0029E', '2014MNRAS.442.3565C', '2014arXiv1410.7843C', '2015Ap&SS.357...11F', '2015MNRAS.451.3001T', '2016A&A...592A...1P', '2016A&A...592L...7T', '2016MNRAS.462.2431C', '2016MNRAS.463.1144W', '2016RMxAA..52..133M', '2017JCAP...11..029Y', '2018A&A...615A..55T', '2018JCAP...08..008B', '2018MNRAS.474.1250F', '2018MNRAS.474.4507L', '2018MNRAS.481.4855M', '2018PhRvD..97f3503A', '2019JCAP...02..053A', '2019JCAP...06..003A', '2019MNRAS.487.4669G', '2019PDU....2600405W', '2020ApJ...888..113W', '2020ApJ...905...54G', '2020EPJC...80..632M', '2020MNRAS.497.3191C', '2021EPJC...81..903L', '2021MNRAS.502.3500Q', '2021MNRAS.505.1441G', '2021MNRAS.505.2111L', '2021MNRAS.506.5039T', '2021Univ....7..263M', '2021arXiv210410354R', '2022MNRAS.509..224M', '2022MNRAS.509.4745C', '2022MNRAS.514.5827S', '2022NewAR..9501659P']	45	article		['ARTICLE', 'DATA', 'EPRINT_OPENACCESS', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	('Chavez, R.', 90)	
2011MsT.........14C	['Constraining the Dark Energy Equation of State Using Alternative Cosmic Tracers']	['Chavez, Ricardo']	['Instituto de Astrofisica, Optica y Electronica,Tonantzintla, Pue,, Mexico']	2011	Masters Thesis		['14']	2011-05-00	2011-05-01T00:00:00Z	['MsT', 'MsT......']		0	mastersthesis		['NONARTICLE', 'NOT REFEREED']	('Chavez, Ricardo', 100)	
2010AIPC.1241..267P	['Constraining the Dark Energy Equation of State using Alternative High-z Cosmic Tracers']	['Plionis, M.', 'Terlevich, R.', 'Basilakos, S.', 'Bresolin, F.', 'Terlevich, E.', 'Melnick, J.', 'Chavez, R.']	['Institute of Astronomy &amp; Astrophysics, National Observatory of Athens, Greece; INAOE, Puebla, México', 'INAOE, Puebla, México', 'Academy of Athens, Research Center for Astronomy and Applied Mathematics, Greece', 'Institute for Astronomy of the University of Hawaii, Honolulu, USA', 'INAOE, Puebla, México', 'ESO, Santiago, Chile', 'INAOE, Puebla, México']	2010	Invisible Universe	1241	['267']	2010-06-00	2010-06-01T00:00:00Z	['AIPC', 'AIPC.1241']	['2010PhRvD..82h3517B', '2011RMxAC..40....9C', '2012A&A...537A.131E', '2012PhLB..715....9M', '2013ApJ...764..138F', '2013PhLB..723....1F', '2013arXiv1309.3710O', '2014arXiv1410.7843C', '2015Ap&SS.357...11F', '2020MNRAS.497.3191C', '2021MNRAS.506.5039T', '2021arXiv210410354R', '2022MNRAS.509..224M']	13	inproceedings		['ARTICLE', 'EPRINT_OPENACCESS', 'ESOURCE', 'NOT REFEREED', 'OPENACCESS', 'TOC']	('Chavez, R.', 90)	
2010JPhCS.222a2025P	['The dark energy equation of state using alternative cosmic high-z tracers']	['Plionis, M.', 'Terlevich, R.', 'Basilakos, S.', 'Bresolin, F.', 'Terlevich, E.', 'Melnick, J.', 'Chavez, R.']	['Institute of Astronomy &amp; Astrophysics, National Observatory of Athens, Palaia Penteli 152 36, Athens, Greece; Instituto Nacional de Astrofísica Optica y Electronica, AP 51 y 216, 72000, Puebla, Mexico', 'Instituto Nacional de Astrofísica Optica y Electronica, AP 51 y 216, 72000, Puebla, Mexico', 'Academy of Athens, Research Center for Astronomy and Applied Mathematics, Soranou Efesiou 4, 11527, Athens, Greece', 'Institute for Astronomy of the University of Hawaii, 2680 Woodlawn Drive, 96822 Honolulu, HI USA', 'Instituto Nacional de Astrofísica Optica y Electronica, AP 51 y 216, 72000, Puebla, Mexico', 'European Southern Observatory, Alonso de Cordova 3107, Santiago, Chile', 'Instituto Nacional de Astrofísica Optica y Electronica, AP 51 y 216, 72000, Puebla, Mexico']	2010	Journal of Physics Conference Series	222	['012025']	2010-04-00	2010-04-01T00:00:00Z	['JPhCS', 'JPhCS.222']	['2011ApJ...735...52B']	1	inproceedings		['ARTICLE', 'ESOURCE', 'NOT REFEREED']	('Chavez, R.', 90)	
2009MPC..65630...9H	['Minor Planet Observations [244 Geocentic Occultation Observations]']	['Herald, D.', 'Aguirre, S.', 'Allen, B.', 'Argentin, Y.', 'Audejean, M.', 'Bernascolle, P.', 'Boutet, M.', 'Brakel, A.', 'Breit, D.', 'Brinkmann, B.', 'Bulder, H.', 'Cadmus, R.', 'Canales, O.', 'Caquel, J.', 'Carcich, A.', 'Castro, E.', 'Chavez, R.', 'Colas, F.', 'Conard, S.', 'Cudnik, B.', 'Degenhardt, S.', 'Dunham, D.', 'Fleishman, R.', 'Frappa, E.', 'Gault, D.', 'de Groot, H.', 'Hamanowa, H.', 'Harvey, G.', 'Huxtable, B.', 'Janik, T.', 'Jennings, M.', 'Jones, R.', 'Kitazaki, K.', 'Klotz, A.', 'Labordena, C.', 'Lavayssiere, M.', 'Lecacheux, J.', 'Litwiniuk, P.', 'Lyzenga, G.', 'Maley, P.', 'Matsui, A.', 'Menke, J.', 'Messner, S.', 'Ninet, C.', 'Nolthenius, R.', 'Olsen, A.', 'Pavlov, H.', 'Perez, P.', 'Peterson, R.', 'Poncy, R.', 'Rovira, J.', 'Sada, P.', 'Sato, H.', 'Satou, M.', 'Sbarufatti, G.', 'Schnabel, C.', 'Snyder, D.', 'Sposetti, S.', 'Stanton, R.', 'Stark, F.', 'Stine, B.', 'Tomioka, H.', 'Uchiyama, S.', 'Vaudescal, G.', 'Venable, R.', 'Wasson, R.', 'Watson, D.', 'Young, J.', 'Young, K.', 'Hayamizu, T.', 'Talbot, J.', 'Timerson, B.']	['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']	2009	Minor Planet Circulars	65630	['9']	2009-04-00	2009-04-01T00:00:00Z	['MPC', 'MPC..6563']		0	circular		['NONARTICLE', 'NOT REFEREED']	('Chavez, R.', 90)	
2008MPC..63124..12H	['Minor Planet Observations [244 Geocentic Occultation Observations]']	['Herald, D.', 'Aguirre, S.', 'Aikawa, R.', 'Apitzsch, R.', 'Armstrong, P.', 'Asai, A.', 'Bernascolle, P.', 'Bischof, W.', 'Bolzoni, S.', 'Bourtembourg, R.', 'Brinkmann, B.', 'Brinsfield, J.', 'Buchheim, R.', 'Bulder, H.', 'Castro, E.', 'Chavez, R.', 'Christophe, B.', 'Clayson, C.', 'Corelli, P.', 'Coughlin, K.', 'Dangl, G.', 'Davila, E.', 'Degenhardt, S.', 'Degrelle, P.', 'Dobosz, T.', 'Dunham, D.', 'Eberle, A.', 'Edwards, E.', 'Ellington, C.', 'Elliott, A.', 'Farago, O.', 'Federspiel, M.', 'Fleishman, R.', 'Frappa, E.', 'Gabel, A.', 'Galindez, E.', 'Garcia, E.', 'Gault, D.', 'George, T.', 'Ginzburg, A.', 'Gonzales, P.', 'Goodman, G.', 'Gotou, K.', 'Govaarts, H.', 'Hamanowa, H.', 'Hayamizu, T.', 'Hills, C.', 'Holmes, A.', 'Ida, M.', 'Ishida, M.', 'Jacquinot, H.', 'James, R.', 'Jardine, B.', 'Jones, B.', 'Kageyama, K.', 'Karasaki, H.', 'Keel, W.', 'Kenmotsu, K.', 'Kerr, S.', 'Kitazaki, K.', 'Klinglesmith, D.', 'Kloes, O.', 'Kock, M.', 'Kohl, M.', 'Kozubal, M.', 'Lecacheux, J.', 'Leiter, F.', 'Lyzenga, G.', 'Maley, P.', 'Matson, R.', 'McCants, M.', 'McGaha, J.', 'Michels, H.', 'Mueller, J.', 'Munoz, E.', 'Murillo, G.', 'Nar!']	['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']	2008	Minor Planet Circulars	63124	['12']	2008-06-00	2008-06-01T00:00:00Z	['MPC', 'MPC..6312']		0	circular		['NONARTICLE', 'NOT REFEREED']	('Chavez, R.', 90)	
2008MPC..61688...5H	['Minor Planet Observations [244 Geocentric Occultation Observation]']	['Herald, D.', 'Abbeel, F.', 'Abel, C.', 'Audejean, M.', 'Beisker, W.', 'Boninsegna, R.', 'Bonnardeau, M.', 'Borgman, D.', 'Bourtembourg, R.', 'Boutet, M.', 'Brion, F.', 'Caquel, J.', 'Chavez, R.', 'Christou, A.', 'Colas, F.', 'Conjat, M.', 'Coughlin, K.', 'Dangl, G.', 'Debackere, A.', 'Denisenko, D.', 'Dentel, M.', 'Easton, R.', 'Elliott, A.', 'Enskonatus, P.', 'Farissier, P.', 'Faure, G.', 'Fernandez-Ocana, M.', 'Fleishman, R.', 'Frappa, E.', 'Gaehrken, B.', 'Gault, D.', 'Goncalves, R.', 'Hamanowa, H.', 'Hashimoto, A.', 'Heidmann, C.', 'Janik, T.', 'Jennings, M.', 'Kapetanakis, D.', 'Karasaki, H.', 'Kitazaki, K.', 'Kloes, O.', 'Knofel, A.', 'Kusnirak, P.', 'Labordena, C.', 'Larriba, M.', 'Lecacheux, J.', 'Maksym, P.', 'Maley, P.', 'Manek, J.', 'McGaha, J.', 'McManus, C.', 'Messner, S.', 'Meyer, F.', 'Michel, M.', 'Miyashita, K.', 'Moravec, Z.', 'Moreno, O.', 'Ninet, C.', 'North, T.', 'Nye, D.', 'Olsen, A.', 'Owada, M.', 'Parl, M.', 'Poncy, R.', 'Rask, D.', 'Rinner, C.', 'Ripero, J.', 'Rothe, W.', 'Rousseau, G.', 'Rovira, J.', 'Rowley, D.', 'Roy, R.', 'Sada, P.', 'Sanchez, J.', 'Satou, M.', 'Schnabel, C.', 'Smid, L.', 'Sonk!']	['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']	2008	Minor Planet Circulars	61688	['5']	2008-01-00	2008-01-01T00:00:00Z	['MPC', 'MPC..6168']		0	circular		['NONARTICLE', 'NOT REFEREED']	('Chavez, R.', 90)	
2001aprs.conf..138C	['An Enhanced Simulation Methodology for Computing Interference between NGSO Systems and Other Radiocommunications Networks']	['Chavez, R.', 'Kontorovich, V.']	['-', '-']	2001	2001 Asia-Pacific Radio Science Conference AP-RASC '01		['138']	2001-00-00	2001-01-01T00:00:00Z	['aprs', 'aprs.conf']		0	inproceedings		['ARTICLE', 'NOT REFEREED', 'TOC']	('Chavez, R.', 90)	
1998LPI....29.1821H	['Mapping Chicxulub Crater Structure with Overlapping Gravity and Seismic Surveys']	['Hildebrand, A. R.', 'Pilkington, M.', 'Halpenny, J.', 'Cooper, R.', 'Connors, M.', 'Ortiz-Aleman, C.', 'Chavez, R. E.', 'Urrutia-Fucugauchi, J.', 'Graniel-Castro, E.', 'Camara-Zi, A.', 'Buffler, R. T.']	['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']	1998	Lunar and Planetary Science Conference		['1821']	1998-03-00	1998-03-01T00:00:00Z	['LPI', 'LPI....29']	['2000AREPS..28..141P', '2001GeoRL..28..623E', '2002Tectp.355..215M', '2008GeoRL..35.7203M', '2020NatCo..11.1480C']	5	abstract		['ESOURCE', 'NONARTICLE', 'NOT REFEREED', 'OPENACCESS', 'PUB_OPENACCESS', 'TOC']	('Chavez, R. E.', 71)	
1996GeoJI.127...11C	['Yucatán karst features and the size of Chicxulub crater.']	['Connors, M.', 'Hildebrand, A. R.', 'Pilkington, M.', 'Ortiz-Aleman, C.', 'Chavez, R. E.', 'Urrutia-Fucugauchi, J.', 'Graniel-Castro, E.', 'Camara-Zi, A.', 'Vasquez, J.', 'Halpenny, J. F.']	['-', '-', '-', '-', '-', '-', '-', '-', '-', '-']	1996	Geophysical Journal International	127	['F11']	1996-12-00	1996-12-01T00:00:00Z	['GeoJI', 'GeoJI.127']	['1998GSLSP.140..155H', '1998GSLSP.140..177M', '2000GeoRL..27.1223K', '2000IGRv...42..928R', '2008CRGeo.340..801U', '2009Geo....37..723G', '2009IGRv...51.1079U', '2013RvGeo..51...31G', '2016CSR...117...57G', '2018HydJ...26.2213B', '2019RemS...11.1147M', '2020AcGeo..68..627S', '2020NatSR..10.9035K', '2021PApGe.178...55O']	14	article		['ARTICLE', 'ESOURCE', 'REFEREED']	('Chavez, R. E.', 71)	
1995Metic..30Q.519H	['Imaging the Buried Chicxulub Crater with Gravity Gradients and Cenotes']	['Hildebrand, A. R.', 'Pilkington, M.', 'Halpenny, J. F.', 'Ortiz-Aleman, C.', 'Chavez, R. E.', 'Urrutia-Fucugauchi, J.', 'Connors, M.', 'Graniel-Castro, E.', 'Camara-Zi, A.', 'Vasquez, J.']	['Geophysics Division, Geological Survey of Canada, One Observatory Crescent, Bldg. 3, Ottawa, Ontario K1A 0Y3 CANADA', 'Geophysics Division, Geological Survey of Canada, One Observatory Crescent, Bldg. 3, Ottawa, Ontario K1A 0Y3 CANADA', 'Geophysics Division, Geological Survey of Canada, One Observatory Crescent, Bldg. 3, Ottawa, Ontario K1A 0Y3 CANADA', 'Geophysics Division, Geological Survey of Canada, One Observatory Crescent, Bldg. 3, Ottawa, Ontario K1A 0Y3 CANADA', 'Geophysics Division, Geological Survey of Canada, One Observatory Crescent, Bldg. 3, Ottawa, Ontario K1A 0Y3 CANADA', 'Geophysics Division, Geological Survey of Canada, One Observatory Crescent, Bldg. 3, Ottawa, Ontario K1A 0Y3 CANADA', 'Geophysics Division, Geological Survey of Canada, One Observatory Crescent, Bldg. 3, Ottawa, Ontario K1A 0Y3 CANADA', 'Geophysics Division, Geological Survey of Canada, One Observatory Crescent, Bldg. 3, Ottawa, Ontario K1A 0Y3 CANADA', 'Geophysics Division, Geological Survey of Canada, One Observatory Crescent, Bldg. 3, Ottawa, Ontario K1A 0Y3 CANADA', 'Geophysics Division, Geological Survey of Canada, One Observatory Crescent, Bldg. 3, Ottawa, Ontario K1A 0Y3 CANADA']	1995	Meteoritics	30	['519']	1995-09-00	1995-09-01T00:00:00Z	['Metic', 'Metic..30']	['2018MNRAS.481.2507R', '2020MNRAS.497.4196S']	2	article		['ADS_OPENACCESS', 'ARTICLE', 'ESOURCE', 'OPENACCESS', 'REFEREED']	('Chavez, R. E.', 71)	
