bibcode	title	author	aff	year	pub	volume	page	pubdate	date	bibstem	citation	citation_count	doctype	orcid	property	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match
15710549	2019A&A...623L...3S	['Protostellar Outflows at the EarliesT Stages (POETS). II. A possible radio synchrotron jet associated with the EGO G035.02+0.35']	['Sanna, A.', 'Moscadelli, L.', 'Goddi, C.', 'Beltrán, M.', 'Brogan, C. L.', 'Caratti o Garatti, A.', 'Carrasco-González, C.', 'Hunter, T. R.', 'Massi, F.', 'Padovani, M.']	['Max-Planck-Institut für Radioastronomie, Auf dem Hügel 69, 53121, Bonn, Germany ; INAF, Osservatorio Astronomico di Cagliari, via della Scienza 5, 09047, Selargius, CA, Italy', 'INAF, Osservatorio Astrofisico di Arcetri, Largo E. Fermi 5, 50125, Firenze, Italy', 'Department of Astrophysics/IMAPP, Radboud University Nijmegen, PO Box 9010, 6500 GL, Nijmegen, The Netherlands', 'INAF, Osservatorio Astrofisico di Arcetri, Largo E. Fermi 5, 50125, Firenze, Italy', 'NRAO, 520 Edgemont Road, Charlottesville, VA, 22903, USA', 'Dublin Institute for Advanced Studies, Astronomy &amp; Astrophysics Section, 31 Fitzwilliam Place, Dublin 2, Ireland', 'Instituto de Radioastronomía y Astrofísica UNAM, Apartado Postal 3-72 (Xangari), 58089, Morelia, Michoacán, México', 'NRAO, 520 Edgemont Road, Charlottesville, VA, 22903, USA', 'INAF, Osservatorio Astrofisico di Arcetri, Largo E. Fermi 5, 50125, Firenze, Italy', 'INAF, Osservatorio Astrofisico di Arcetri, Largo E. Fermi 5, 50125, Firenze, Italy']	2019	Astronomy and Astrophysics	623	['L3']	2019-03-00	2019-03-01T00:00:00Z	['A&A', 'A&A...623']	['2019A&A...630A..72P', '2019A&A...631A..74M', '2019ApJ...875..135T', '2019ApJ...880...99R', '2019ApJ...885..105R', '2019ApJ...886L...4Z', '2020A&A...635A.118M', '2020AJ....160...78R', '2020PhDT.........4T', '2020SSRv..216...29P', '2021A&A...645A..29K', '2021A&A...647A.114M', '2021A&A...649A.149P', '2021A&A...650A.142M', '2021ApJ...914L...1C', '2021ApJ...915...43F', '2021MNRAS.501.5197O', '2021MNRAS.504..338P', '2022A&A...658A..52C', '2022ApJ...924..107W', '2022ApJ...931L..26R']	21	article		['ARTICLE', 'DATA', 'EPRINT_OPENACCESS', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	('Carrasco-González, C.', 86)	
15508942	2019MNRAS.482.4687R	['Particle acceleration in the Herbig-Haro objects HH 80 and HH 81']	['Rodríguez-Kamenetzky, Adriana', 'Carrasco-González, Carlos', 'González-Martín, Omaira', 'Araudo, Anabella T.', 'Rodríguez, Luis Felipe', 'Vig, Sarita', 'Hofner, Peter']	['Instituto de Astronomía Teórica y Experimental, (IATE-UNC), X5000BGR Córdoba, Argentina', 'Instituto de Radioastronomía y Astrofísica (IRyA-UNAM), 58089 Morelia, México', 'Instituto de Radioastronomía y Astrofísica (IRyA-UNAM), 58089 Morelia, México', 'Astronomical Institute of the Czech Academy of Sciences, Bocni II 1401, Prague CZ-14100, Czech Republic', 'Instituto de Radioastronomía y Astrofísica (IRyA-UNAM), 58089 Morelia, México', 'Department of Earth and Space Science, Indian Institute of Space Science and Technology, Thiruvananthapuram, 695 547, India', 'Physics Department, New Mexico Tech, 801 Leroy Place, Socorro, NM 87801, USA']	2019	Monthly Notices of the Royal Astronomical Society	482	['4687']	2019-02-00	2019-02-01T00:00:00Z	['MNRAS', 'MNRAS.482']	['2019ApJ...884L..49P', '2019ApJ...885..105R', '2020A&A...642A.136B', '2020MNRAS.496.3128R', '2020NewAR..8901543M', '2021MNRAS.504.2405A', '2021NewAR..9301615R', '2022A&A...660A.106C', '2022ApJ...927L..20T', '2022RAA....22b5016Y', '2022arXiv220410043C']	11	article		['ARTICLE', 'DATA', 'EPRINT_OPENACCESS', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	('Carrasco-González, Carlos', 98)	
15566596	2018ASPC..517..357H	['Magnetic Fields in Forming Stars with the ngVLA']	['Hull, C. L. H.', 'Carrasco-González, C.', 'Williams, P. K. G.', 'Girart, J. M.', 'Robishaw, T.', 'Galván-Madrid, R.', 'Bourke, T.']	"['National Astronomical Observatory of Japan, NAOJ Chile Observatory, Vitacura, Santiago, Chile', 'Instituto de Radioastronomía y Astrofísica (IRyA), Universidad Nacional Autónoma de México (UNAM), Morelia, Mexico', 'Harvard-Smithsonian Center for Astrophysics, Cambridge, MA, 02138, USA', ""Institut de Ci‘encies de l'Espai, Cerdanyola del Vall‘es, Catalonia, E-08193, Spain"", 'National Research Council Canada, Dominion Radio Astrophysical Observatory, Penticton, BC, V2A 6J9, Canada', 'Instituto de Radioastronomía y Astrofísica, UNAM Campus Morelia, Morelia, Apdo. Postal 72-3 (Xangari), México', 'Square Kilometre Array Organisation, Jodrell Bank Observatory, Macclesfield, Cheshire, SK11 9DL, UK']"	2018	Science with a Next Generation Very Large Array	517	['357']	2018-12-00	2018-12-01T00:00:00Z	['ASPC', 'ASPC..517']	['2018A&A...620A..53G', '2019FrASS...6...66C', '2019astro2020T.193F', '2020Galax...8...53H', '2021MNRAS.504.2405A', '2022arXiv220311179P']	6	inproceedings		['ADS_OPENACCESS', 'ARTICLE', 'EPRINT_OPENACCESS', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED', 'TOC']	('Carrasco-González, C.', 86)	
15566585	2018ASPC..517..309G	['Resolving the Structure and Kinematics of the Youngest HII Regions and Radio Jets from Young Stellar Objects']	['Galván-Madrid, R.', 'Beltrán, M.', 'Ginsburg, A.', 'Carrasco-González, C.', 'Liu, H. B.', 'Rodríguez, L. F.', 'Kurtz, S.']	['Universidad Nacional Autónoma de México, Instituto de Radioastronomía y Astrofísica, Morelia, Michoacán, 58089, Mexico', 'INAF, Osservatorio Astrofisico di Arcetri, Firenze, I-50125, Italy', 'National Radio Astronomy Observatory, Array Operations Center, Socorro, New Mexico, 87801, USA', 'Universidad Nacional Autónoma de México, Instituto de Radioastronomía y Astrofísica, Morelia, Michoacán, 58089, Mexico', 'European Southern Observatory, Headquarters, Garching, Bavaria, 85748, Germany', 'Universidad Nacional Autónoma de México, Instituto de Radioastronomía y Astrofísica, Morelia, Michoacán, 58089, Mexico', 'Universidad Nacional Autónoma de México, Instituto de Radioastronomía y Astrofísica, Morelia, Michoacán, 58089, Mexico']	2018	Science with a Next Generation Very Large Array	517	['309']	2018-12-00	2018-12-01T00:00:00Z	['ASPC', 'ASPC..517']	['2019MmSAI..90..503G', '2021MNRAS.504.2405A', '2021NewAR..9301615R', '2021arXiv210308859T']	4	inproceedings		['ADS_OPENACCESS', 'ARTICLE', 'EPRINT_OPENACCESS', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED', 'TOC']	('Carrasco-González, C.', 86)	
15566584	2018ASPC..517..137A	['Resolved Substructures in Protoplanetary Disks with the ngVLA']	['Andrews, S. M.', 'Wilner, D. J.', 'Macías, E.', 'Carrasco-González, C.', 'Isella, A.']	['Harvard-Smithsonian Center for Astrophysics, Cambridge, MA, 02138, USA', 'Harvard-Smithsonian Center for Astrophysics, Cambridge, MA, 02138, USA', 'Deparment of Astronomy, Boston University, Boston, MA, 02215, USA', 'Instituto de Radioastronomia y Astrofisica, Morelia, 58089, Mexico', 'Department of Physics and Astronomy, Rice Univeristy, Houston, TX, 77005, USA']	2018	Science with a Next Generation Very Large Array	517	['137']	2018-12-00	2018-12-01T00:00:00Z	['ASPC', 'ASPC..517']	['2019ApJ...883...71C', '2020plas.book..325M', '2021ApJ...923..270L', '2022ApJ...937L...4X']	4	inproceedings		['ADS_OPENACCESS', 'ARTICLE', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED', 'TOC']	('Carrasco-González, C.', 86)	
15482652	2018ApJ...868...39G	['On the Effects of Self-obscuration in the (Sub)Millimeter Spectral Indices and the Appearance of Protostellar Disks']	['Galván-Madrid, Roberto', 'Liu, Hauyu Baobab', 'Izquierdo, Andrés F.', 'Miotello, Anna', 'Zhao, Bo', 'Carrasco-González, Carlos', 'Lizano, Susana', 'Rodríguez, Luis F.']	['Instituto de Radioastronomía y Astrofísica (IRyA), UNAM, Apdo. Postal 72-3 (Xangari), Morelia, Michoacán 58089, Mexico', 'European Southern Observatory (ESO), Karl-Schwarzschild-Str. 2, D-85748, Garching, Germany ; Academia Sinica Institute of Astronomy and Astrophysics, P.O. Box 23-141, Taipei 106, Taiwan', 'Instituto de Radioastronomía y Astrofísica (IRyA), UNAM, Apdo. Postal 72-3 (Xangari), Morelia, Michoacán 58089, Mexico; Instituto de Física - FCEN, Universidad de Antioquia, Calle 70 No. 52-21, Medellín, Colombia', 'European Southern Observatory (ESO), Karl-Schwarzschild-Str. 2, D-85748, Garching, Germany', 'Max-Planck-Institut für extraterrestrische Physik (MPE), D-85748 Garching, Germany', 'Instituto de Radioastronomía y Astrofísica (IRyA), UNAM, Apdo. Postal 72-3 (Xangari), Morelia, Michoacán 58089, Mexico', 'Instituto de Radioastronomía y Astrofísica (IRyA), UNAM, Apdo. Postal 72-3 (Xangari), Morelia, Michoacán 58089, Mexico', 'Instituto de Radioastronomía y Astrofísica (IRyA), UNAM, Apdo. Postal 72-3 (Xangari), Morelia, Michoacán 58089, Mexico']	2018	The Astrophysical Journal	868	['39']	2018-11-00	2018-11-01T00:00:00Z	['ApJ', 'ApJ...868']	['2019A&A...631A..58C', '2019A&A...632A...5G', '2019ApJ...871..228H', '2019ApJ...877L..22L', '2019ApJ...883...71C', '2019MmSAI..90..503G', '2020A&A...638A.156A', '2020A&A...642A.164V', '2020ApJ...889..172K', '2020ApJ...892..136S', '2020ApJ...895L...2N', '2020ApJ...896L...3D', '2020MNRAS.498.2845S', '2021ApJ...910...75L', '2021ApJ...914...25L', '2021ApJ...923..128M', '2021FrASS...8..227C', '2021MNRAS.501.1316L', '2021MNRAS.502.4911X', '2021MNRAS.508.2583Z', '2021ogpd.book.....D', '2022ApJ...934..156X', '2022ApJ...934..163O', '2022ApJ...937...29F', '2022arXiv220913765T']	25	article		['ARTICLE', 'DATA', 'EPRINT_OPENACCESS', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	('Carrasco-González, Carlos', 98)	
15371868	2018arXiv181006598A	['Science with an ngVLA: Resolved Substructures in Protoplanetary Disks']	['Andrews, Sean M.', 'Wilner, David J.', 'Macias, Enrique', 'Carrasco-Gonzalez, Carlos', 'Isella, Andrea']	['-', '-', '-', '-', '-']	2018	arXiv e-prints		['arXiv:1810.06598']	2018-10-00	2018-10-01T00:00:00Z	['arXiv', 'arXiv1810']	['2020ApJ...893...89H', '2021A&A...648A..33M']	2	eprint		['ARTICLE', 'EPRINT_OPENACCESS', 'ESOURCE', 'NOT REFEREED', 'OPENACCESS']	('Carrasco-Gonzalez, Carlos', 100)	
15316884	2018ApJ...865...37M	['Multiple Rings in the Transitional Disk of GM Aurigae Revealed by VLA and ALMA']	['Macías, Enrique', 'Espaillat, Catherine C.', 'Ribas, Álvaro', 'Schwarz, Kamber R.', 'Anglada, Guillem', 'Osorio, Mayra', 'Carrasco-González, Carlos', 'Gómez, José F.', 'Robinson, Connor']	['Department of Astronomy, Boston University, 725 Commonwealth Avenue, Boston, MA 02215, USA', 'Department of Astronomy, Boston University, 725 Commonwealth Avenue, Boston, MA 02215, USA', 'Department of Astronomy, Boston University, 725 Commonwealth Avenue, Boston, MA 02215, USA', 'Department of Astronomy, University of Michigan, 1085 South University Avenue, Ann Arbor, MI4810, USA', 'Instituto de Astrofísica de Andalucía (CSIC) Glorieta de la Astronomía s/n E-18008 Granada, Spain', 'Instituto de Astrofísica de Andalucía (CSIC) Glorieta de la Astronomía s/n E-18008 Granada, Spain', 'Instituto de Radioastronomía y Astrofísica UNAM, Apartado Postal 3-72 (Xangari), 58089 Morelia, Michoacán, Mexico', 'Instituto de Astrofísica de Andalucía (CSIC) Glorieta de la Astronomía s/n E-18008 Granada, Spain', 'Department of Astronomy, Boston University, 725 Commonwealth Avenue, Boston, MA 02215, USA']	2018	The Astrophysical Journal	865	['37']	2018-09-00	2018-09-01T00:00:00Z	['ApJ', 'ApJ...865']	['2018ApJ...869L..42H', '2019AJ....158...15P', '2019ApJ...874..129R', '2019ApJ...878..103R', '2019ApJ...881..159M', '2019ApJ...882..160Q', '2019ApJ...883...71C', '2019ApJ...884..159B', '2019MNRAS.489.3879B', '2019PASJ...71..113K', '2019arXiv190102593C', '2019arXiv190102594C', '2019arXiv190105131C', '2019arXiv190106448C', '2019arXiv190109717C', '2019arXiv190109806C', '2019arXiv190110642C', '2019arXiv190201222C', '2019arXiv190204457C', '2019arXiv190301019C', '2020A&A...635A.105P', '2020A&A...641A..73H', '2020A&A...642A.171R', '2020ApJ...888...41A', '2020ApJ...891...48H', '2020ApJ...903..124B', '2020MNRAS.492.1531M', '2021A&A...648A..24V', '2021A&A...648A..33M', '2021ApJ...923..128M', '2021ApJS..257....1O', '2021ApJS..257....5Z', '2021ApJS..257...10C', '2021ApJS..257...12L', '2021ApJS..257...14S', '2021ApJS..257...15B', '2021ApJS..257...19H', '2021ApJS..257...20S', '2021ApJS..257...42L', '2021MNRAS.502.5779N', '2021Natur.597...41E', '2022ApJ...924..104E', '2022ApJ...935...54R', '2022MNRAS.511.2453P', '2022MNRAS.511.6055T', '2022MNRAS.514.6053J']	46	article		['ARTICLE', 'DATA', 'EPRINT_OPENACCESS', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	('Carrasco-González, Carlos', 98)	
15509000	2018tjae.conf...55C	['Simulación de jets protoestelares']	['Cécere, M.', 'Velázquez, P.', 'Araudo, A.', 'De Colle, F.', 'Esquivel, A.', 'Carrasco-González, C.', 'Rodríguez, L. F.']	['-', '-', '-', '-', '-', '-', '-']	2018	Terceras Jornadas de Astrof&iacute;sica Estelar		['55']	2018-08-00	2018-08-01T00:00:00Z	['tjae', 'tjae.conf']		0	inproceedings		['ARTICLE', 'ESOURCE', 'NOT REFEREED', 'TOC']	('Carrasco-González, C.', 86)	
15142690	2018A&ARv..26....3A	['Radio jets from young stellar objects']	['Anglada, Guillem', 'Rodríguez, Luis F.', 'Carrasco-González, Carlos']	['Instituto de Astrofísica de Andalucía, CSIC, Granada, Spain', 'Instituto de Radioastronomía y Astrofísica, UNAM, Morelia, Michoacán, Mexico', 'Instituto de Radioastronomía y Astrofísica, UNAM, Morelia, Michoacán, Mexico']	2018	Astronomy and Astrophysics Review	26	['3']	2018-06-00	2018-06-01T00:00:00Z	['A&ARv', 'A&ARv..26']	['2018ASPC..517..281M', '2018ASPC..517..309G', '2018arXiv180709539G', '2019A&A...623L...3S', '2019A&A...625A..99B', '2019A&A...631A..58C', '2019ApJ...873...20R', '2019ApJ...875...94H', '2019ApJ...880...99R', '2019ApJ...885..105R', '2019ApJ...885L...7F', '2019ApJ...886....6T', '2019ApJ...886L...4Z', '2019ApJS..241....1C', '2019FrASS...6...54P', '2019MNRAS.482.4687R', '2019MNRAS.483.1184M', '2019MNRAS.486.3664O', '2019NatCo..10.3630F', '2019PASP..131a6001M', '2019Sci...366...90A', '2020A&A...635A...2S', '2020A&A...635A.118M', '2020A&A...642A.145S', '2020A&ARv..28....1L', '2020ApJ...888...41A', '2020ApJ...889...43Z', '2020ApJ...895L...2N', '2020ApJ...900L...2T', '2020MNRAS.496.3128R', '2020MNRAS.498.5116I', '2020NewAR..8901543M', '2021A&A...645A..29K', '2021A&A...647A.114M', '2021A&A...648A..33M', '2021A&A...648A.100B', '2021A&A...650A.142M', '2021A&A...650A.173S', '2021A&A...653A.101F', '2021A&A...653A.117B', '2021A&A...656A..85M', '2021ApJ...906...23F', '2021ApJ...914L...1C', '2021ApJ...915...43F', '2021ApJ...921...96L', '2021ApJ...922...66R', '2021ApJ...923..263T', '2021MNRAS.502...60R', '2021MNRAS.504.2405A', '2021MNRAS.506.3169V', '2021MNRAS.506L..45Z', '2021NewAR..9301615R', '2021PASA...38...44S', '2021PASJ...73.1669T', '2021RMxAA..57...81M', '2021RNAAS...5...70R', '2021arXiv210901243M', '2021arXiv211010851K', '2022A&A...658A..78S', '2022A&A...660A..73P', '2022A&A...665A..22B', '2022AJ....163..276Y', '2022ApJ...924..104E', '2022ApJ...927..185W', '2022ApJ...927L..27L', '2022ApJ...930...91D', '2022ApJ...931...43L', '2022ApJ...931L..26R', '2022ApJ...933..105Z', '2022ApJ...934..163O', '2022ApJ...936...68Z', '2022MNRAS.514.3709M', '2022MNRAS.516.1983S', '2022MNRAS.516.2235C', '2022PASP..134d2001M', '2022RAA....22b5016Y', '2022Univ....8..384Z', '2022arXiv220913765T']	78	article		['ARTICLE', 'EPRINT_OPENACCESS', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	('Carrasco-González, Carlos', 98)	
15004850	2018A&A...613A..74P	['Broadband radio spectro-polarimetric observations of high-Faraday-rotation-measure AGN']	"['Pasetto, Alice', 'Carrasco-González, Carlos', ""O'Sullivan, Shane"", 'Basu, Aritra', 'Bruni, Gabriele', 'Kraus, Alex', 'Curiel, Salvador', 'Mack, Karl-Heinz']"	['Istituto de Radioastronomía y Astrofísica (IRyA-UNAM), Antigua Carretera a Pátzcuaro, Morelia, Michoacán, Mexico ; Max-Planck Institut für Radioastronomie (MPIfR), Auf dem Hügel 69, 53121, Bonn, Germany', 'Istituto de Radioastronomía y Astrofísica (IRyA-UNAM), Antigua Carretera a Pátzcuaro, Morelia, Michoacán, Mexico', 'Hamburger Sternwarte, Universität Hamburg, Gojenbergsweg 112, 21029, Hamburg, Germany', 'Max-Planck Institut für Radioastronomie (MPIfR), Auf dem Hügel 69, 53121, Bonn, Germany', 'Istituto di Astrofisica e Planetologia Spaziali (IAPS-INAF), via Fosso del Cavaliere 100, 00133, Roma, Italy; Max-Planck Institut für Radioastronomie (MPIfR), Auf dem Hügel 69, 53121, Bonn, Germany', 'Max-Planck Institut für Radioastronomie (MPIfR), Auf dem Hügel 69, 53121, Bonn, Germany', 'Instituto de Astronomía, UNAM, Apartado Postal 70-264, 04510, Mexico, DF, Mexico', 'Istituto di Radioastronomia (IRA-INAF), Via Gobetti 101, 40129, Bologna, Italy']	2018	Astronomy and Astrophysics	613	['A74']	2018-06-00	2018-06-01T00:00:00Z	['A&A', 'A&A...613']	['2018ASPC..517..345T', '2018ASPC..517..357H', '2018ApJ...860..112P', '2018Galax...6..126O', '2019ApJ...871..257P', '2019Galax...7...89B', '2019MNRAS.485.3600A', '2019MNRAS.487.3432M', '2019MNRAS.488.1618B', '2020ApJ...894...38P', '2020MNRAS.498.5468R', '2020PASP..132c5001L', '2021ApJ...910L..14G', '2021ApJ...922..180P', '2021ApJ...923L...5P', '2021Galax...9...56P', '2021MNRAS.500..576L', '2021MNRAS.507.3495T', '2021PASA...38...60P', '2022A&A...657A...2R', '2022arXiv220703498A']	21	article		['ARTICLE', 'DATA', 'EPRINT_OPENACCESS', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	('Carrasco-González, Carlos', 98)	
14289916	2018A&A...612A..54L	['A 1.3 mm SMA survey of 29 variable young stellar objects']	['Liu, Hauyu Baobab', 'Dunham, Michael M.', 'Pascucci, Ilaria', 'Bourke, Tyler L.', 'Hirano, Naomi', 'Longmore, Steven', 'Andrews, Sean', 'Carrasco-González, Carlos', 'Forbrich, Jan', 'Galván-Madrid, Roberto', 'Girart, Josep M.', 'Green, Joel D.', 'Juárez, Carmen', 'Kóspál, Ágnes', 'Manara, Carlo F.', 'Palau, Aina', 'Takami, Michihiro', 'Testi, Leonardo', 'Vorobyov, Eduard I.']	"['European Southern Observatory (ESO), Karl-Schwarzschild-Str. 2, 85748, Garching, Germany', 'Department of Physics, State University of New York at Fredonia, 280 Central Ave, Fredonia, NY, 14063, USA; Harvard-Smithsonian Center for Astrophysics, 60 Garden Street, Cambridge, MA, 02138, USA', 'Lunar and Planetary Laboratory, University of Arizona, Tucson, AZ, 85721, USA', 'SKA Organisation, Jodrell Bank Observatory, Lower Withington, Macclesfield, SK11 9DL, UK', 'Institute of Astronomy and Astrophysics, Academia Sinica, 11F of Astronomy-Mathematics Building, National Taiwan University, No 1, Sec., Roosevelt Road, 10617, Taipei, Taiwan', 'Astrophysics Research Institute, Liverpool John Moores University, IC2, Liverpool Science Park, 146 Brownlow Hill, Liverpool, L3 5RF, UK', 'Harvard-Smithsonian Center for Astrophysics, 60 Garden Street, Cambridge, MA, 02138, USA', 'Instituto de Radioastronomía y Astrofísica, UNAM, A.P. 3-72, Xangari, 58089, Morelia, Mexico', 'Centre for Astrophysics Research, School of Physics, Astronomy and Mathematics, University of Hertfordshire, College Lane, Hatfield, AL10 9AB, UK', 'Instituto de Radioastronomía y Astrofísica, UNAM, A.P. 3-72, Xangari, 58089, Morelia, Mexico', ""Institut de Ciències de l'Espai (IEEC-CSIC), Can Magrans, S/N, 08193, Cerdanyola del Vallés, Catalonia, Spain"", 'Space Telescope Science Institute, Baltimore, MD, 21218, USA', ""Institut de Ciències de l'Espai (IEEC-CSIC), Can Magrans, S/N, 08193, Cerdanyola del Vallés, Catalonia, Spain"", 'Konkoly Observatory, Research Centre for Astronomy and Earth Sciences, Hungarian Academy of Sciences, Hungarian Academy of Science, Konkoly-Thege Miklósút 15-17, 1121, Budapest, Hungary; Max-Planck-Institut för Astronomie, Königstuhl 17, 69117, Heidelberg, Germany', 'European Southern Observatory (ESO), Karl-Schwarzschild-Str. 2, 85748, Garching, Germany', 'Instituto de Radioastronomía y Astrofísica, UNAM, A.P. 3-72, Xangari, 58089, Morelia, Mexico', 'Institute of Astronomy and Astrophysics, Academia Sinica, 11F of Astronomy-Mathematics Building, National Taiwan University, No 1, Sec., Roosevelt Road, 10617, Taipei, Taiwan', 'European Southern Observatory (ESO), Karl-Schwarzschild-Str. 2, 85748, Garching, Germany', 'Institute of Fluid Mechanics and Heat Transfer, TU Wien, 1060, Vienna, Austria; Department of Astrophysics, University of Vienna, 1180, Vienna, Austria; Research Institute of Physics, Southern Federal University, 344090, Rostov-on-Don, Russia']"	2018	Astronomy and Astrophysics	612	['A54']	2018-04-00	2018-04-01T00:00:00Z	['A&A', 'A&A...612']	['2018ApJ...854...31J', '2018ApJ...864...20T', '2018ApJ...866...46M', '2018ApJ...868...39G', '2019A&A...621A.140J', '2019ApJ...871..149F', '2019ApJ...877L..22L', '2019ApJ...880...69Y', '2019ApJ...882L...4C', '2019ApJ...884...97L', '2019ApJ...884..146T', '2019ApJ...884..149H', '2020A&A...633A...3K', '2020A&A...641A..33R', '2020ApJ...897...54W', '2020ApJ...900....7H', '2020ApJS..251...14H', '2020IAUS..345...87F', '2020IAUS..345..369C', '2020SMAN...29....2H', '2021A&A...656A.161K', '2021ApJ...906..112Y', '2021ApJ...911...35L', '2021ApJ...917...80S', '2021ApJ...923..270L', '2021ApJS..256...30K', '2022A&A...663A..86L', '2022AJ....164..109R', '2022arXiv220301049C', '2022arXiv220311257F', '2022arXiv220913765T']	31	article		['ARTICLE', 'DATA', 'EPRINT_OPENACCESS', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	('Carrasco-González, Carlos', 98)	
14261403	2018RMxAA..54...57R	['A Comparison of the Radio and Optical Time-Evolution of HH 1 and 2']	['Rodríguez, L. F.', 'Raga, A. C.', 'Rodríguez-Kamenetzky, A.', 'Carrasco-González, C.']	['Instituto de Radioastronomía y Astrofísica, UNAM, México', 'Instituto de Ciencias Nucleares, UNAM, México', 'Instituto de Astronomía Teórica y Experimental, (IATE-UNC), Argentina', '-']	2018	Revista Mexicana de Astronomia y Astrofisica	54	['57']	2018-04-00	2018-04-01T00:00:00Z	['RMxAA', 'RMxAA..54']	['2019MNRAS.482.4687R']	1	article		['ARTICLE', 'EPRINT_OPENACCESS', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	('Carrasco-González, C.', 86)	
