id	bibcode	title	author	aff	year	pub	volume	page	pubdate	date	bibstem	citation	citation_count	doctype	orcid	property	author_match	orcid_match
1932690	1994MNRAS.269.1117A	['Mass-loaded flows - VII. Transonic flows from the cores of planetary nebulae.']	['Arthur, S. J.', 'Dyson, J. E.', 'Hartquist, T. W.']	['-', '-', '-']	1994	Monthly Notices of the Royal Astronomical Society	269	['1117']	1994-08-00	1994-08-01T00:00:00Z	['MNRAS', 'MNRAS.269']	['1995Ap&SS.224..423A', '1995ApJ...446..759W', '1995ApJ...448L.127C', '1995MNRAS.277..700D', '1996A&A...307..253B', '1996A&A...313..897A', '1996Ap&SS.235..165H', '1996Ap&SS.245..239M', '1996Ap&SS.245..263H', '1996ApJ...457..752A', '1996ApJ...473..773S', '1997ApJ...484..810A', '1997CoKon.100..377M', '1997IAUS..180..208B', '1999A&A...344..675W', '2000Ap&SS.272..197D', '2000ApJ...536..896C', '2000Sci...287...85Y', '2001A&A...367.1000P', '2001A&A...373.1043P', '2002MNRAS.329..670F', '2002MNRAS.333....1W', '2002RMxAA..38...51G', '2003CoKon.103..129D', '2003RMxAC..15....7L', '2005ApJ...628..758K', '2006A&A...446..643V', '2006A&A...455..953M', '2007A&A...470..239Z', '2007ASSP....1..245P', '2010ApJ...719.1872B', '2018MNRAS.480.1626B', '2020A&A...634A..18C', '2022MNRAS.515.1815P']	34	article		['ADS_OPENACCESS', 'ARTICLE', 'ASSOCIATED', 'DATA', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	('Arthur, S. J.', 86)	
1938071	1994RMxAA..29...84A	['Hot, fast planetary nebula haloes: a natural consequence of clumpy cores.']	['Arthur, S. J.', 'Dyson, J. E.', 'Hartquist, T. W.']	['-', '-', '-']	1994	Revista Mexicana de Astronomia y Astrofisica, vol. 29	29	['84']	1994-07-00	1994-07-01T00:00:00Z	['RMxAA', 'RMxAA..29']	['2000AJ....119.2332P']	1	article		['ADS_OPENACCESS', 'ARTICLE', 'DATA', 'ESOURCE', 'NOT REFEREED', 'OPENACCESS']	('Arthur, S. J.', 86)	
1942605	1994vsf..book..387F	['Starbursts and compact supernova remnants.']	['Franco, J.', 'Arthur, S. J.', 'Miller, W.']	['-', '-', '-']	1994	Violent Star Formation, from 30 Doradus to QSOs		['387']	1994-00-00	1994-01-01T00:00:00Z	['vsf', 'vsf..book']	['1995ApJ...451..156G']	1	inbook		['ARTICLE', 'NOT REFEREED']	('Arthur, S. J.', 86)	
1935398	1994nsa..book..210A	['Mass loaded astrophysical flows.']	['Arthur, S. J.', 'Dyson, J. E.', 'Hartquist, T. W.']	['-', '-', '-']	1994	Numerical Simulations in Astrophysics		['210']	1994-00-00	1994-01-01T00:00:00Z	['nsa', 'nsa..book']	['2002A&A...390.1063D']	1	inbook		['ARTICLE', 'NOT REFEREED']	('Arthur, S. J.', 86)	
1895328	1993MNRAS.261..681A	['Supernova remnants in plane-stratified media: predictions for H-alpha-emitting regions.']	['Arthur, S. J.', 'Falle, S. A. E. G.']	['Manchester Victoria Univ., United Kingdom', 'Leeds Univ., United Kingdom']	1993	Monthly Notices of the Royal Astronomical Society	261	['681']	1993-04-00	1993-04-01T00:00:00Z	['MNRAS', 'MNRAS.261']	['1994ApJ...435..805F', '1994RMxAA..29...91F', '1996ApJ...471..279D', '1997AJ....114.2068W', '1999ApJ...511..774J', '2003A&A...401.1027P', '2003A&A...408...79P', '2006ApJS..165..283A', '2016arXiv160902939Z']	9	article		['ADS_OPENACCESS', 'ARTICLE', 'DATA', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	('Arthur, S. J.', 86)	
1895311	1993MNRAS.261..425A	['Mass-loaded astronomical flows. IV. A time-dependent hydrodynamic model of an observed clumpy wind-blown bubble, RCW 58.']	['Arthur, S. J.', 'Dyson, J. E.', 'Hartquist, T. W.']	['Manchester, Victoria Univ., United Kingdom', 'Manchester, Victoria Univ., United Kingdom', 'Max-Planck-Inst. für extraterrestrische Physik, Garching bei München, Germany']	1993	Monthly Notices of the Royal Astronomical Society	261	['425']	1993-03-00	1993-03-01T00:00:00Z	['MNRAS', 'MNRAS.261']	['1994ApJ...430..511S', '1994MNRAS.269..447D', '1994MNRAS.269.1117A', '1995ApJ...446..759W', '1995ApJ...455..160G', '1996A&A...313..897A', '1996ApJ...457..752A', '1996ApJ...465..216H', '1996ApJ...473..773S', '1996RMxAA..32....3H', '1997ApJ...484..810A', '1997CoKon.100..239D', '1999MNRAS.306...43S', '2000AJ....120.1426G', '2000Ap&SS.272..163H', '2000Ap&SS.274..243Z', '2001A&A...367.1000P', '2001A&A...373.1043P', '2002RMxAA..38...51G', '2003ApJ...593..874T', '2003CoKon.103..129D', '2003MNRAS.339..623L', '2005ApJ...628..758K', '2007ASSP....1..183A', '2007ASSP....1..245P', '2007RMxAC..30...64A', '2008IAUS..250..341C', '2010ASPC..438...69E', '2010ApJ...713..592E', '2010MNRAS.405..821P', '2011ApJ...728..135Z', '2016A&A...586A.114M', '2022MNRAS.515.1815P']	33	article		['ADS_OPENACCESS', 'ARTICLE', 'ASSOCIATED', 'DATA', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	('Arthur, S. J.', 86)	
1902606	1993sfgi.conf..268A	['Mass-loaded stellar wind bubbles.']	['Arthur, S. J.', 'Dyson, J. E.', 'Hartquist, T. W.']	['-', '-', '-']	1993	Star Formation, Galaxies and the Interstellar Medium		['268']	1993-00-00	1993-01-01T00:00:00Z	['sfgi', 'sfgi.conf']		0	inproceedings		['ARTICLE', 'NOT REFEREED']	('Arthur, S. J.', 86)	
1902061	1993sfgi.conf..232A	['Fast Hα from supernova remnants in plane stratified media.']	['Arthur, S. J.', 'Falle, S. A. E. G.']	['-', '-']	1993	Star Formation, Galaxies and the Interstellar Medium		['232']	1993-00-00	1993-01-01T00:00:00Z	['sfgi', 'sfgi.conf']		0	inproceedings		['ARTICLE', 'NOT REFEREED']	('Arthur, S. J.', 86)	
1821405	1991MNRAS.251...93A	['Multigrid methods applied to an explosion at a plane density interface.']	['Arthur, S. J.', 'Falle, S. A. E. G.']	['Leeds, University, England', 'Leeds, University, England']	1991	Monthly Notices of the Royal Astronomical Society	251	['93']	1991-07-00	1991-07-01T00:00:00Z	['MNRAS', 'MNRAS.251']	['1993MNRAS.261..681A', '1996AJ....111.1651F', '1996ApJ...471..279D', '1996MNRAS.278..586F', '1997AJ....114.2068W', '2001A&A...377.1136V', '2001A&A...378..214H', '2002RMxAC..12...93D', '2003A&A...401.1027P', '2006MNRAS.371..369S', '2006RMxAA..42..241A', '2015JKAS...48..139C', '2016PhFl...28g4108W', '2018AIPC.1979h0015W', '2018MNRAS.477.2087R']	15	article		['ADS_OPENACCESS', 'ARTICLE', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	('Arthur, S. J.', 86)	
1811537	1991IAUS..148..331A	['Supernova Explosions in Stellar Wind Bubbles']	['Arthur, S. Jane']	['-']	1991	The Magellanic Clouds	148	['331']	1991-00-00	1991-01-01T00:00:00Z	['IAUS', 'IAUS..148']	['1991MNRAS.251...93A']	1	inproceedings		['ADS_OPENACCESS', 'ARTICLE', 'ESOURCE', 'NOT REFEREED', 'OPENACCESS', 'TOC']	('Arthur, S. Jane', 87)	
1811537	1991IAUS..148..331A	['Supernova Explosions in Stellar Wind Bubbles']	['Arthur, S. Jane']	['-']	1991	The Magellanic Clouds	148	['331']	1991-00-00	1991-01-01T00:00:00Z	['IAUS', 'IAUS..148']	['1991MNRAS.251...93A']	1	inproceedings		['ADS_OPENACCESS', 'ARTICLE', 'ESOURCE', 'NOT REFEREED', 'OPENACCESS', 'TOC']	('Arthur, S. Jane', 87)	
1811537	1991IAUS..148..331A	['Supernova Explosions in Stellar Wind Bubbles']	['Arthur, S. Jane']	['-']	1991	The Magellanic Clouds	148	['331']	1991-00-00	1991-01-01T00:00:00Z	['IAUS', 'IAUS..148']	['1991MNRAS.251...93A']	1	inproceedings		['ADS_OPENACCESS', 'ARTICLE', 'ESOURCE', 'NOT REFEREED', 'OPENACCESS', 'TOC']	('Arthur, S. Jane', 87)	
